"Country","Institute","Site","Latitude","Longitude","Altitude","Plantation","Year","Cultivar","  Clone  ","Rootstock","Beginning of flowering (date)","Full Flowering (date)","End of flowering (date)","Beginning of Maturity (date)","Beginning of flowering","Full Flowering","End of flowering","Beginning of Maturity","Flowering duration"
"France","INRA","Toulenne","44.58","-0.28",8,1995,1997,"Garnet","V2155",,10/3,14/3,25/3,25/5,68,72,83,144,15
"France","Ctifl","Balandran","43.76","4.46",52,2009,2011,"Rainier","V1378",,25/3,2/4,8/4,25/5,83,91,97,144,14
"France","Ctifl","Balandran","43.76","4.46",52,2001,2009,"Kordia","V2509",,23/3,30/3,6/4,25/5,81,88,95,144,14
"France","Ctifl","Balandran","43.76","4.46",52,2000,2002,"Peter","V3584",,22/3,27/3,5/4,25/5,80,85,94,144,14
"France","Ctifl","Balandran","43.76","4.46",52,2002,2009,"Rainier","V1931",,20/3,27/3,3/4,25/5,78,85,92,144,14
"France","Sefra","Etoile","44.82","4.89",134,2001,2006,"Ferpin","V3656",,4/4,10/4,18/4,25/5,93,99,107,144,14
"France","Sefra","Etoile","44.82","4.89",134,1994,1999,"Burlat","V370",,26/3,31/3,9/4,25/5,84,89,98,144,14
"France","Sefra","Etoile","44.82","4.89",134,1996,2001,"Burlat","V370",,26/3,31/3,9/4,25/5,84,89,98,144,14
"France","INRA","Toulenne","44.58","-0.28",8,1990,1996,"Beaulieu","V1657",,7/4,12/4,21/4,25/5,96,101,110,144,14
"France","Ctifl","Balandran","43.76","4.46",52,1995,2001,"Bigalise Enjidel","V3528",,27/3,3/4,9/4,25/5,85,92,98,144,13
"France","Ctifl","Balandran","43.76","4.46",52,2001,2011,"Hedelfingen","V1877",,26/3,2/4,8/4,25/5,84,91,97,144,13
"France","Ctifl","Balandran","43.76","4.46",52,1999,2001,"Vanda","V2851",,25/3,2/4,7/4,25/5,83,91,96,144,13
"France","Ctifl","Balandran","43.76","4.46",52,1998,2001,"Coralise Gardel","V2447",,22/3,28/3,4/4,25/5,80,86,93,144,13
"France","Ctifl","Balandran","43.76","4.46",52,2004,2009,"Black Star","V3576",,19/3,26/3,1/4,25/5,77,84,90,144,13
"France","Ctifl","Balandran","43.76","4.46",52,1991,1999,"Samba Sumste","V2945",,17/3,21/3,30/3,25/5,75,79,88,144,13
"France","Ctifl","Balandran","43.76","4.46",52,2004,2008,"Black Star","V3576",,7/3,15/3,20/3,25/5,65,73,78,144,13
"France","INRA","Toulenne","44.58","-0.28",8,1989,1993,"Burlat","V370",,31/3,8/4,13/4,25/5,89,97,102,144,13
"France","INRA","Toulenne","44.58","-0.28",8,1997,2003,"Bigalise Enjidel","V3499",,29/3,2/4,11/4,25/5,87,91,100,144,13
"France","Ctifl","Balandran","43.76","4.46",52,2008,2013,"Burlat","V370",,11/4,15/4,23/4,25/5,100,104,112,144,12
"France","Ctifl","Balandran","43.76","4.46",52,2004,2011,"Fermina","V3122",,28/3,2/4,9/4,25/5,86,91,98,144,12
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Sonnet","V3501",,26/3,1/4,7/4,25/5,84,90,96,144,12
"France","Ctifl","Balandran","43.76","4.46",52,1995,2001,"Vanda","V2851",,25/3,31/3,6/4,25/5,83,89,95,144,12
"France","Ctifl","Balandran","43.76","4.46",52,2007,2014,"Stark Hardy Giant","V1927",,25/3,2/4,6/4,25/5,83,91,95,144,12
"France","Ctifl","Balandran","43.76","4.46",52,1991,1999,"Sumesi","V2951",,23/3,30/3,4/4,25/5,81,88,93,144,12
"France","Ctifl","Balandran","43.76","4.46",52,1995,2002,"Vanda","V2851",,20/3,24/3,1/4,25/5,78,82,90,144,12
"France","Ctifl","Balandran","43.76","4.46",52,1994,1997,"Linda","V2930",,19/3,25/3,31/3,25/5,77,83,89,144,12
"France","Sefra","Etoile","44.82","4.89",134,2008,2011,"Chelan","V4329",,29/3,6/4,10/4,25/5,87,95,99,144,12
"Austria","BOKU Vienna","Vienna","48.29","16.43",162,2005,2009,"Moreau",,"Gisela 5",9/4,14/4,21/4,25/5,98,103,110,144,12
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2013,"Glacier",,,29/3,5/4,10/4,25/5,87,94,99,144,12
"France","INRA","Toulenne","44.58","-0.28",8,2000,2003,"Satin Sumele","V3697",,27/3,1/4,8/4,25/5,85,90,97,144,12
"France","INRA","Toulenne","44.58","-0.28",8,1996,1999,"Folfer","V3387",,23/3,30/3,4/4,25/5,81,88,93,144,12
"France","INRA","Toulenne","44.58","-0.28",8,2006,2011,"Rainier","V1378",,23/3,28/3,4/4,25/5,81,86,93,144,12
"France","Ctifl","Balandran","43.76","4.46",52,1999,2003,"Vanda","V2851",,29/3,3/4,9/4,25/5,87,92,98,144,11
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Belle de Fabrega","V3200",,25/3,30/3,5/4,25/5,83,88,94,144,11
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Sonnet","V3563",,24/3,30/3,4/4,25/5,82,88,93,144,11
"France","Ctifl","Balandran","43.76","4.46",52,1981,1990,"Arcina Fercer","V2220",,12/3,17/3,23/3,25/5,70,75,81,144,11
"Austria","BOKU Vienna","Vienna","48.29","16.43",162,2005,2007,"Moreau",,"Gisela 5",10/4,13/4,21/4,25/5,99,102,110,144,11
"France","INRA","Toulenne","44.58","-0.28",8,2006,2011,"Summit","V2017",,30/3,5/4,10/4,25/5,88,94,99,144,11
"France","INRA","Toulenne","44.58","-0.28",8,1995,2002,"Aida","V3334",,20/3,24/3,31/3,25/5,78,82,89,144,11
"France","Ctifl","Balandran","43.76","4.46",52,2004,2007,"Summit","V2017",,6/4,10/4,16/4,25/5,95,99,105,144,10
"France","Ctifl","Balandran","43.76","4.46",52,2002,2005,"Bargioni","V2174",,30/3,6/4,9/4,25/5,88,95,98,144,10
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Nadino","V3440",,27/3,2/4,6/4,25/5,85,91,95,144,10
"France","Ctifl","Balandran","43.76","4.46",52,1994,2001,"Coralise Gardel","V2447",,24/3,29/3,3/4,25/5,82,87,92,144,10
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Sabina","V3423",,21/3,25/3,31/3,25/5,79,83,89,144,10
"France","Ctifl","Balandran","43.76","4.46",52,1992,1997,"New Star","V2181",,17/3,21/3,27/3,25/5,75,79,85,144,10
"France","Ctifl","Balandran","43.76","4.46",52,1986,1990,"Viscount","V2546",,15/3,20/3,25/3,25/5,73,78,83,144,10
"France","Sefra","Etoile","44.82","4.89",134,1996,1999,"Ferpin","V3242",,31/3,2/4,10/4,25/5,89,91,99,144,10
"France","INRA","Toulenne","44.58","-0.28",8,1984,1988,"Burlat","V370","S.L 64",11/4,,21/4,24/5,101,,111,144,10
"France","INRA","Toulenne","44.58","-0.28",8,,2011,"Van",,,23/3,27/3,2/4,25/5,81,85,91,144,10
"France","INRA","Toulenne","44.58","-0.28",8,1984,1990,"Delice de malicorne Agoudel","V2455",,15/3,19/3,25/3,25/5,73,77,83,144,10
"France","Ctifl","Balandran","43.76","4.46",52,1998,2004,"Burlat","V370",,4/4,11/4,13/4,25/5,93,100,102,144,9
"France","Ctifl","Balandran","43.76","4.46",52,2000,2005,"Coralise Gardel","V3498",,30/3,5/4,8/4,25/5,88,94,97,144,9
"France","Ctifl","Balandran","43.76","4.46",52,2000,2005,"Coralise Gardel","V3498",,30/3,5/4,8/4,25/5,88,94,97,144,9
"France","Ctifl","Balandran","43.76","4.46",52,1995,2001,"Ferobri","V3223",,25/3,31/3,3/4,25/5,83,89,92,144,9
"France","INRA","Toulenne","44.58","-0.28",8,1991,1996,"New Moon Sumini","V2961",,31/3,10/4,20/4,5/6,89,99,109,155,20
"France","Sefra","Etoile","44.82","4.89",134,2006,2011,"Baia","V3967",,28/3,1/4,6/4,25/5,86,90,95,144,9
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2012,"Santina",,,31/3,4/4,9/4,24/5,90,94,99,144,9
"France","INRA","Toulenne","44.58","-0.28",8,1983,1987,"Burlat","V370","S.L 64",9/4,,18/4,25/5,98,,107,144,9
"France","INRA","Toulenne","44.58","-0.28",8,1983,1987,"Burlat","V2391","S.L 64",8/4,,17/4,25/5,97,,106,144,9
"France","INRA","Toulenne","44.58","-0.28",8,,2011,"Lapins",,,26/3,30/3,4/4,25/5,84,88,93,144,9
"France","Ctifl","Balandran","43.76","4.46",52,1984,1992,"Celeste Sumpaca","V2413",,22/3,26/3,30/3,25/5,80,84,88,144,8
"France","Ctifl","Balandran","43.76","4.46",52,1988,1992,"Samba Sumste","V2662",,22/3,25/3,30/3,25/5,80,83,88,144,8
"France","Ctifl","Balandran","43.76","4.46",52,2000,2002,"Aida","V3583",,21/3,24/3,29/3,25/5,79,82,87,144,8
"France","Centrex","Torreilles","42.76","2.98",10,2004,2012,"Ferdouce","V3239",,29/3,1/4,6/4,25/5,87,90,95,144,8
"France","Centrex","Torreilles","42.76","2.98",10,2004,2012,"Grace Star","V3574",,29/3,31/3,6/4,25/5,87,89,95,144,8
"France","INRA","Toulenne","44.58","-0.28",8,1996,1999,"Feria","V3386",,27/3,31/3,4/4,25/5,85,89,93,144,8
"France","INRA","Toulenne","44.58","-0.28",8,,2011,"Stark Hardy Giant",,,26/3,29/3,3/4,25/5,84,87,92,144,8
"France","Ctifl","Balandran","43.76","4.46",52,1994,1996,"Burlat","V370",,12/4,16/4,19/4,25/5,101,105,108,144,7
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2012,"Sonata Sumleta",,,4/4,8/4,11/4,24/5,94,98,101,144,7
"France","Ctifl","Balandran","43.76","4.46",52,1992,1996,"Burlat","V370",,9/4,12/4,15/4,25/5,98,101,104,144,6
"France","Ctifl","Balandran","43.76","4.46",52,2006,2011,"Summit","V2017",,1/4,4/4,7/4,25/5,90,93,96,144,6
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2012,"Black Star",,,31/3,2/4,6/4,24/5,90,92,96,144,6
"France","Ctifl","Balandran","43.76","4.46",52,1983,1987,"Burlat","V2391",,14/4,16/4,18/4,25/5,103,105,107,144,4
"France","Ctifl","Balandran","43.76","4.46",52,2004,2011,"Summit","V2017",,31/3,10/4,,25/5,89,99,,144,
"France","Serfel","St Gilles","43.69","4.43",38,2006,2011,"Summit","V2017",,1/4,8/4,,25/5,90,97,,144,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2011,"Summit","V2017",,30/3,5/4,,25/5,88,94,,144,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2009,"Grace Star","V3574",,30/3,5/4,,25/5,88,94,,144,
"France","Serfel","St Gilles","43.69","4.43",38,2006,2012,"Poisdel","V2890",,27/3,31/3,,25/5,85,89,,144,
"France","Serfel","St Gilles","43.69","4.43",38,2005,2011,"Firm Red Marim","V3661",,24/3,1/4,,25/5,82,90,,144,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2009,"Grace Star","V3574",,23/3,31/3,,25/5,81,89,,144,
"France","Serfel","St Gilles","43.69","4.43",38,1999,2007,"Folfer","V3387",,18/3,1/4,,25/5,76,90,,144,
"France","INRA","Toulenne","44.58","-0.28",8,2009,2012,"Earlise Rivedel","V3314",,26/3,4/4,16/4,24/5,84,93,105,143,21
"France","Ctifl","Balandran","43.76","4.46",52,2000,2008,"Coralise Gardel","V3498",,21/3,2/4,10/4,24/5,79,91,99,143,20
"France","Sefra","Etoile","44.82","4.89",134,1991,1994,"Arodel","V2892",,13/3,26/3,2/4,24/5,71,84,91,143,20
"France","INRA","Toulenne","44.58","-0.28",8,1993,1997,"Ferlizac","V3112",,13/3,20/3,2/4,24/5,71,78,91,143,20
"France","Sefra","Etoile","44.82","4.89",134,1980,1994,"Marvin Niram","V2334",,17/3,25/3,5/4,24/5,75,83,94,143,19
"France","Sefra","Etoile","44.82","4.89",134,1996,2000,"Ferpin","V3242",,27/3,4/4,14/4,24/5,85,93,103,143,18
"France","INRA","Toulenne","44.58","-0.28",8,1991,1996,"Burlat","V370",,4/4,10/4,22/4,24/5,93,99,111,143,18
"France","Ctifl","Balandran","43.76","4.46",52,1995,1998,"Ferpin","V3242",,23/3,1/4,9/4,24/5,81,90,98,143,17
"France","Ctifl","Balandran","43.76","4.46",52,2006,2009,"Baia","V3967",,23/3,27/3,9/4,24/5,81,85,98,143,17
"France","Ctifl","Balandran","43.76","4.46",52,2005,2008,"Bigalise Enjidel","V3499",,19/3,29/3,5/4,24/5,77,87,94,143,17
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Nadino","V3440",,18/3,25/3,4/4,24/5,76,83,93,143,17
"France","Ctifl","Balandran","43.76","4.46",52,1991,1998,"Isabella","V2877",,17/3,23/3,3/4,24/5,75,81,92,143,17
"France","Ctifl","Balandran","43.76","4.46",52,1992,2000,"Bigalise Enjidel","V2805",,17/3,22/3,3/4,24/5,75,80,92,143,17
"France","Ctifl","Balandran","43.76","4.46",52,1991,1998,"Bellise Bedel","V2887",,16/3,24/3,2/4,24/5,74,82,91,143,17
"France","Ctifl","Balandran","43.76","4.46",52,1994,2000,"Ferlizac","V3112",,16/3,23/3,2/4,24/5,74,81,91,143,17
"France","Sefra","Etoile","44.82","4.89",134,1996,2002,"Ferpin","V3242",,22/3,27/3,8/4,24/5,80,85,97,143,17
"France","Sefra","Etoile","44.82","4.89",134,1999,2002,"Burlat","V370",,22/3,30/3,8/4,24/5,80,88,97,143,17
"France","Sefra","Etoile","44.82","4.89",134,2000,2002,"Tunde","V3582",,22/3,27/3,8/4,24/5,80,85,97,143,17
"France","INRA","Toulenne","44.58","-0.28",8,1980,1983,"Early rivers","V785","S.L 64",29/3,,15/4,24/5,87,,104,143,17
"France","INRA","Toulenne","44.58","-0.28",8,1994,2003,"Coralise Gardel","V3296",,24/3,1/4,10/4,24/5,82,90,99,143,17
"France","INRA","Toulenne","44.58","-0.28",8,1990,1997,"Bigalise Enjidel","V2805",,9/3,16/3,26/3,24/5,67,74,84,143,17
"France","Ctifl","Balandran","43.76","4.46",52,1999,2009,"TechloVan","V3009",,24/3,31/3,9/4,24/5,82,89,98,143,16
"France","Ctifl","Balandran","43.76","4.46",52,2002,2009,"Baia","V3967",,23/3,26/3,8/4,24/5,81,84,97,143,16
"France","Ctifl","Balandran","43.76","4.46",52,1991,2000,"Glacier","V2917",,17/3,23/3,2/4,24/5,75,81,91,143,16
"France","Ctifl","Balandran","43.76","4.46",52,2005,2008,"Early red Maraly","V3663",,13/3,17/3,29/3,24/5,71,75,87,143,16
"France","INRA","Toulenne","44.58","-0.28",8,1994,2003,"Ferpin","V3242",,24/3,31/3,9/4,24/5,82,89,98,143,16
"France","INRA","Toulenne","44.58","-0.28",8,1990,1997,"Summit","V2017",,19/3,26/3,4/4,24/5,77,84,93,143,16
"France","Ctifl","Balandran","43.76","4.46",52,2009,2014,"Baia","V3967",,25/3,29/3,9/4,24/5,83,87,98,143,15
"France","Centrex","Torreilles","42.76","2.98",10,1999,2011,"Fertille","V3476",,19/3,25/3,3/4,24/5,77,83,92,143,15
"France","INRA","Toulenne","44.58","-0.28",8,2003,2007,"Feria","V3657",,30/3,8/4,14/4,24/5,88,97,103,143,15
"France","INRA","Toulenne","44.58","-0.28",8,1994,1998,"Burlat","V370",,29/3,,13/4,24/5,87,,102,143,15
"France","INRA","Toulenne","44.58","-0.28",8,1998,2002,"Belge","V3567",,24/3,31/3,8/4,24/5,82,89,97,143,15
"France","INRA","Toulenne","44.58","-0.28",8,1997,2003,"Bigalise Enjidel","V3562",,24/3,1/4,8/4,24/5,82,90,97,143,15
"France","INRA","Toulenne","44.58","-0.28",8,1984,1990,"Delice de malicorne Agoudel","V2446",,16/3,20/3,31/3,24/5,74,78,89,143,15
"France","Ctifl","Balandran","43.76","4.46",52,2004,2009,"Summit","V2017",,28/3,4/4,11/4,24/5,86,93,100,143,14
"France","Ctifl","Balandran","43.76","4.46",52,1995,2002,"Ferracida","V603",,24/3,30/3,7/4,24/5,82,88,96,143,14
"France","Ctifl","Balandran","43.76","4.46",52,1999,2009,"Ferlizac","V3112",,20/3,28/3,3/4,24/5,78,86,92,143,14
"France","Ctifl","Balandran","43.76","4.46",52,1996,2000,"Garnet","V2155",,14/3,21/3,28/3,24/5,72,79,86,143,14
"France","Sefra","Etoile","44.82","4.89",134,1988,1993,"Burlat","V370",,6/4,13/4,20/4,24/5,95,102,109,143,14
"France","INRA","Toulenne","44.58","-0.28",8,2006,2010,"Burlat","V370",,31/3,7/4,14/4,24/5,89,96,103,143,14
"France","INRA","Toulenne","44.58","-0.28",8,1995,2003,"Simcoe Probla","V2380",,27/3,2/4,10/4,24/5,85,91,99,143,14
"France","INRA","Toulenne","44.58","-0.28",8,1997,2003,"Grace Star","V3574",,25/3,31/3,8/4,24/5,83,89,97,143,14
"France","INRA","Toulenne","44.58","-0.28",8,1998,2003,"Peter","V3584",,24/3,31/3,7/4,24/5,82,89,96,143,14
"France","INRA","Toulenne","44.58","-0.28",8,1992,1997,"Royalton","V3042",,14/3,19/3,28/3,24/5,72,77,86,143,14
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"Bigalise Enjidel","V3562",,30/3,4/4,12/4,24/5,88,93,101,143,13
"France","Ctifl","Balandran","43.76","4.46",52,1992,1995,"Bargioni","V2174",,23/3,29/3,5/4,24/5,81,87,94,143,13
"France","Ctifl","Balandran","43.76","4.46",52,1999,2009,"Stark Hardy Giant","V1927",,23/3,28/3,5/4,24/5,81,86,94,143,13
"France","Ctifl","Balandran","43.76","4.46",52,1997,2009,"New Moon Sumini","V3028",,21/3,28/3,3/4,24/5,79,86,92,143,13
"France","Ctifl","Balandran","43.76","4.46",52,1991,2000,"Satin Sumele","V2939",,18/3,23/3,31/3,24/5,76,81,89,143,13
"France","Ctifl","Balandran","43.76","4.46",52,1995,1997,"Summit","V2017",,17/3,24/3,30/3,24/5,75,82,88,143,13
"France","Sefra","Etoile","44.82","4.89",134,1990,1994,"Burlat","V370",,23/3,28/3,5/4,24/5,81,86,94,143,13
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2013,"New Moon Sumini",,,20/3,27/3,2/4,24/5,78,85,91,143,13
"France","INRA","Toulenne","44.58","-0.28",8,1999,2006,"Chelan","V3688",,25/3,31/3,7/4,24/5,83,89,96,143,13
"France","INRA","Toulenne","44.58","-0.28",8,1984,1990,"Panthere","V2440",,16/3,20/3,29/3,24/5,74,78,87,143,13
"France","Ctifl","Balandran","43.76","4.46",52,1994,1999,"Celeste Sumpaca","V2466",,24/3,31/3,5/4,24/5,82,89,94,143,12
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Ferpact","V3396",,19/3,24/3,31/3,24/5,77,82,89,143,12
"France","Ctifl","Balandran","43.76","4.46",52,1999,2002,"Ferlizac","V3112",,19/3,25/3,31/3,24/5,77,83,89,143,12
"France","Sefra","Etoile","44.82","4.89",134,1985,1993,"Burlat","V370",,5/4,9/4,17/4,24/5,94,98,106,143,12
"France","Sefra","Etoile","44.82","4.89",134,1999,2011,"Folfer","V3387",,25/3,29/3,6/4,24/5,83,87,95,143,12
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2013,"Blaze Star",,,29/3,3/4,10/4,24/5,87,92,99,143,12
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2011,"Sylvia",,,28/3,3/4,9/4,24/5,86,92,98,143,12
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2013,"Santina",,,22/3,29/3,3/4,24/5,80,87,92,143,12
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2011,"Satin Sumele",,,21/3,29/3,2/4,24/5,79,87,91,143,12
"France","Centrex","Torreilles","42.76","2.98",10,2006,2011,"Poisdel","V2890",,24/3,29/3,5/4,24/5,82,87,94,143,12
"France","INRA","Toulenne","44.58","-0.28",8,1999,2002,"Ferpact","V3396",,23/3,29/3,4/4,24/5,81,87,93,143,12
"France","INRA","Toulenne","44.58","-0.28",8,1985,1990,"Coralise Gardel","V2447",,19/3,23/3,31/3,24/5,77,81,89,143,12
"France","Ctifl","Balandran","43.76","4.46",52,1991,1995,"Bellise Bedel","V2887",,24/3,28/3,4/4,24/5,82,86,93,143,11
"France","Ctifl","Balandran","43.76","4.46",52,1996,1999,"Aida","V3334",,23/3,29/3,3/4,24/5,81,87,92,143,11
"France","Ctifl","Balandran","43.76","4.46",52,1999,2002,"Stark Hardy Giant","V1927",,20/3,24/3,31/3,24/5,78,82,89,143,11
"France","Sefra","Etoile","44.82","4.89",134,2004,2011,"Folfer","V3387",,26/3,31/3,6/4,24/5,84,89,95,143,11
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2013,"Giorgia",,,1/4,6/4,12/4,24/5,90,95,101,143,11
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2014,"Arcina Fercer",,,27/3,2/4,7/4,24/5,85,91,96,143,11
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2013,"Grace Star",,,21/3,26/3,1/4,24/5,79,84,90,143,11
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2015,"New Moon Sumini",,,19/3,25/3,30/3,24/5,77,83,88,143,11
"France","INRA","Toulenne","44.58","-0.28",8,2000,2003,"Satin Sumele","V3696",,28/3,31/3,8/4,24/5,86,89,97,143,11
"France","INRA","Toulenne","44.58","-0.28",8,2001,2006,"Aida","V3583",,27/3,1/4,7/4,24/5,85,90,96,143,11
"France","INRA","Toulenne","44.58","-0.28",8,1997,2006,"Adriana","V3441",,26/3,30/3,6/4,24/5,84,88,95,143,11
"France","Ctifl","Balandran","43.76","4.46",52,1986,1991,"Isabella","V2552",,18/3,22/3,28/3,24/5,76,80,86,143,10
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2015,"Lala Star",,,30/3,4/4,9/4,24/5,88,93,98,143,10
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2013,"Brooks",,,26/3,1/4,5/4,24/5,84,90,94,143,10
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2014,"Black Star",,,24/3,29/3,3/4,24/5,82,87,92,143,10
"France","INRA","Toulenne","44.58","-0.28",8,1979,1983,"Burlat","V370","S.L 64",6/4,,16/4,24/5,95,,105,143,10
"France","INRA","Toulenne","44.58","-0.28",8,2004,2011,"Rainier","V1378",,23/3,26/3,2/4,24/5,81,84,91,143,10
"France","Ctifl","Balandran","43.76","4.46",52,2001,2004,"Burlat","V370",,5/4,12/4,14/4,24/5,94,101,103,143,9
"France","Ctifl","Balandran","43.76","4.46",52,1999,2006,"Ferlizac","V3112",,30/3,3/4,8/4,24/5,88,92,97,143,9
"France","Ctifl","Balandran","43.76","4.46",52,2001,2006,"Fertille","V3476",,29/3,3/4,7/4,24/5,87,92,96,143,9
"France","Ctifl","Balandran","43.76","4.46",52,2006,2011,"Rainier Sport","V3687",,29/3,2/4,7/4,24/5,87,91,96,143,9
"France","Ctifl","Balandran","43.76","4.46",52,1995,2001,"Ferdouce","V3239",,22/3,26/3,31/3,24/5,80,84,89,143,9
"France","Ctifl","Balandran","43.76","4.46",52,1991,1997,"Lodi Large Red","V2485",,16/3,19/3,25/3,24/5,74,77,83,143,9
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2013,"Garnet",,,31/3,3/4,9/4,24/5,89,92,98,143,9
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2013,"Garnet",,,31/3,3/4,9/4,24/5,89,92,98,143,9
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2013,"Ruby Maru",,,23/3,27/3,1/4,24/5,81,85,90,143,9
"France","INRA","Toulenne","44.58","-0.28",8,1980,1983,"Precoce Bernard","V990","S.L 64",4/4,,13/4,24/5,93,,102,143,9
"France","INRA","Toulenne","44.58","-0.28",8,1998,2006,"Bellise Bedel","V3660",,28/3,2/4,6/4,24/5,86,91,95,143,9
"France","Ctifl","Balandran","43.76","4.46",52,2001,2004,"Ferpin","V3656",,5/4,10/4,13/4,24/5,94,99,102,143,8
"France","Ctifl","Balandran","43.76","4.46",52,1999,2001,"Aida","V3583",,25/3,29/3,2/4,24/5,83,87,91,143,8
"France","Ctifl","Balandran","43.76","4.46",52,1990,1994,"Garnet","V2155",,17/3,20/3,25/3,24/5,75,78,83,143,8
"France","Ctifl","Balandran","43.76","4.46",52,1990,1994,"Vanda","V2851",,17/3,20/3,25/3,24/5,75,78,83,143,8
"France","Ctifl","Balandran","43.76","4.46",52,1983,1994,"Arcina Fercer","V2220",,13/3,17/3,21/3,24/5,71,75,79,143,8
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2013,"Celeste Sumpaca",,,29/3,2/4,6/4,24/5,87,91,95,143,8
"France","INRA","Toulenne","44.58","-0.28",8,1981,1990,"Arcina Fercer","V2220",,18/3,22/3,26/3,24/5,76,80,84,143,8
"France","Ctifl","Balandran","43.76","4.46",52,1992,1994,"Brooks","V3169",,21/3,22/3,28/3,24/5,79,80,86,143,7
"France","Ctifl","Balandran","43.76","4.46",52,1991,1994,"Poisdel","V2890",,18/3,20/3,25/3,24/5,76,78,83,143,7
"France","Sefra","Etoile","44.82","4.89",134,2004,2011,"Ferdouce","V3239",,26/3,30/3,1/4,24/5,84,88,90,143,6
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2012,"Grace Star",,,31/3,2/4,6/4,23/5,90,92,96,143,6
"France","Ctifl","Balandran","43.76","4.46",52,1991,1996,"Burlat","V370",,12/4,14/4,17/4,24/5,101,103,106,143,5
"France","Ctifl","Balandran","43.76","4.46",52,1988,1994,"Santina","V2690",,20/3,22/3,25/3,24/5,78,80,83,143,5
"France","Ctifl","Balandran","43.76","4.46",52,1991,1994,"Bigalise Enjidel","V2805",,21/3,22/3,25/3,24/5,79,80,83,143,4
"France","Ctifl","Balandran","43.76","4.46",52,2004,2006,"Black Star","V3576",,30/3,2/4,,24/5,88,91,,143,
"France","Ctifl","Balandran","43.76","4.46",52,1992,1998,"Moreau","V1439",,20/3,1/4,9/4,23/5,78,90,98,142,20
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Belle de Fabrega","V3200",,14/3,23/3,3/4,23/5,72,81,92,142,20
"France","INRA","Toulenne","44.58","-0.28",8,1990,1992,"Earlise Rivedel","V2808",,26/3,31/3,15/4,23/5,84,89,104,142,20
"France","INRA","Toulenne","44.58","-0.28",8,1994,1997,"Coralise Gardel","V2447",,17/3,24/3,6/4,23/5,75,82,95,142,20
"France","Ctifl","Balandran","43.76","4.46",52,1999,2009,"Poisdel","V2890",,18/3,26/3,5/4,23/5,76,84,94,142,18
"France","Ctifl","Balandran","43.76","4.46",52,1996,2000,"Aida","V3334",,17/3,24/3,4/4,23/5,75,82,93,142,18
"France","Ctifl","Balandran","43.76","4.46",52,1995,2000,"Ferdouce","V3239",,12/3,17/3,30/3,23/5,70,75,88,142,18
"France","INRA","Toulenne","44.58","-0.28",8,1999,2004,"Primulat Ferprime","V3094",,10/4,20/4,28/4,23/5,99,109,117,142,18
"France","INRA","Toulenne","44.58","-0.28",8,2005,2010,"Burlat","V370",,29/3,8/4,16/4,23/5,87,97,105,142,18
"France","INRA","Toulenne","44.58","-0.28",8,1997,2001,"Earlise Rivedel","V2808",,23/3,28/3,10/4,23/5,81,86,99,142,18
"France","INRA","Toulenne","44.58","-0.28",8,1994,2000,"Arodel","V3294",,23/3,2/4,9/4,23/5,81,91,98,142,17
"France","INRA","Toulenne","44.58","-0.28",8,1992,1997,"Vega","V2976",,9/3,15/3,26/3,23/5,67,73,84,142,17
